"year","count","tag1","tag2","rank1","rank2"
2014,134209,c#,winapi,32,2
2014,97157,c,winapi,16,3
2014,45672,python,winapi,20,4
2015,173883,c++,winapi,11,1
2015,103005,c,winapi,17,2
2015,98892,c#,winapi,32,3
2015,42082,python,winapi,24,4
2016,156514,c++,winapi,11,1
2016,87878,c,winapi,17,2
2016,84853,c#,winapi,32,3
2016,38139,python,winapi,25,4
2017,133295,c++,winapi,11,1
2017,77845,c,winapi,17,2
2017,73923,c#,winapi,32,3
2017,43752,python,winapi,24,4
2008,20836,c#,windows,3,1
2008,16040,.net,windows,5,2
2008,12789,c++,windows,1,3
2008,10069,java,windows,2,4
2008,7724,asp.net,windows,7,5
2008,5951,python,windows,1,6
2008,5923,javascript,windows,3,7
2008,5258,php,windows,1,8
2008,5204,sql-server,windows,2,9
2008,4932,c,windows,3,10
2008,3606,html,windows,4,11
2008,2730,mysql,windows,3,12
2008,2614,linux,windows,1,13
2008,2347,vb.net,windows,2,14
2008,2266,css,windows,7,15
2008,1806,ruby,windows,2,16
2008,1723,perl,windows,2,17
2008,1393,jquery,windows,4,18
2008,1383,asp.net-mvc,windows,11,19
2008,1244,ruby-on-rails,windows,1,20
2008,797,excel,windows,3,21
2008,707,bash,windows,7,22
2008,468,objective-c,windows,5,23
2008,407,swing,windows,1,24
2008,110,ios,windows,7,25
2008,91,c++11,windows,1,26
2008,63,android,windows,5,27
2008,19,r,windows,1,28
2009,131327,c#,windows,5,1
2009,65580,.net,windows,7,2
2009,65411,c++,windows,1,3
2009,62051,java,windows,5,4
2009,41489,php,windows,3,5
2009,38472,asp.net,windows,14,6
2009,37031,javascript,windows,5,7
2009,35208,python,windows,1,8
2009,30301,c,windows,5,9
2009,23639,sql-server,windows,6,10
2009,22821,jquery,windows,6,11
2009,20619,html,windows,8,12
2009,19223,mysql,windows,5,13
2009,13732,css,windows,11,14
2009,11864,vb.net,windows,3,15
2009,11332,asp.net-mvc,windows,16,16
2009,11026,linux,windows,2,17
2009,10145,perl,windows,3,18
2009,8827,ruby,windows,2,19
2009,7861,ruby-on-rails,windows,2,20
2009,7773,objective-c,windows,7,21
2009,3605,excel,windows,6,22
2009,3565,bash,windows,9,23
2009,2608,swing,windows,1,24
2009,1438,android,windows,18,25
2009,888,r,windows,1,26
2009,488,ios,windows,12,27
2009,446,c++11,windows,1,28
2009,7,node.js,windows,3,29
2010,186861,c#,windows,10,1
2010,127036,c++,windows,2,2
2010,113121,java,windows,6,3
2010,99133,php,windows,4,4
2010,75503,.net,windows,9,5
2010,71695,javascript,windows,7,6
2010,62735,python,windows,1,7
2010,61016,c,windows,5,8
2010,53859,jquery,windows,8,9
2010,47030,asp.net,windows,17,10
2010,39833,mysql,windows,5,11
2010,37701,html,windows,9,12
2010,25708,sql-server,windows,6,13
2010,25308,css,windows,14,14
2010,20976,android,windows,19,15
2010,16668,linux,windows,3,16
2010,16206,objective-c,windows,7,17
2010,15325,asp.net-mvc,windows,19,18
2010,15037,perl,windows,3,19
2010,14832,vb.net,windows,4,20
2010,14167,ruby-on-rails,windows,3,21
2010,13925,ruby,windows,4,22
2010,7111,bash,windows,11,23
2010,5463,swing,windows,1,24
2010,4375,r,windows,1,25
2010,4116,excel,windows,10,26
2010,2418,ios,windows,14,27
2010,2148,c++11,windows,2,28
2010,526,node.js,windows,3,29
2011,282808,c#,windows,12,1
2011,190216,java,windows,8,2
2011,185289,c++,windows,2,3
2011,167195,php,windows,4,4
2011,130775,javascript,windows,9,5
2011,98917,.net,windows,12,6
2011,93869,jquery,windows,10,7
2011,87654,python,windows,1,8
2011,80662,c,windows,4,9
2011,71355,mysql,windows,5,10
2011,70252,asp.net,windows,22,11
2011,62246,html,windows,13,12
2011,58978,android,windows,22,13
2011,41682,css,windows,19,14
2011,28860,sql-server,windows,8,15
2011,26825,linux,windows,3,16
2011,26394,objective-c,windows,8,17
2011,24832,ruby-on-rails,windows,4,18
2011,23643,ruby,windows,4,19
2011,20736,vb.net,windows,5,20
2011,17976,ios,windows,15,21
2011,16553,asp.net-mvc,windows,23,22
2011,16504,perl,windows,4,23
2011,15704,swing,windows,1,24
2011,11323,bash,windows,11,25
2011,9690,r,windows,1,26
2011,7154,excel,windows,11,27
2011,7024,c++11,windows,4,28
2011,5363,node.js,windows,3,29
2012,321354,c#,windows,14,1
2012,269905,java,windows,11,2
2012,227599,c++,windows,2,3
2012,207214,php,windows,4,4
2012,168640,javascript,windows,12,5
2012,127329,python,windows,3,6
2012,118690,jquery,windows,14,7
2012,106886,c,windows,4,8
2012,96747,android,windows,23,9
2012,92640,mysql,windows,7,10
2012,86119,.net,windows,15,11
2012,82073,html,windows,16,12
2012,66961,asp.net,windows,22,13
2012,53763,css,windows,21,14
2012,38734,linux,windows,3,15
2012,35805,sql-server,windows,8,16
2012,32001,ios,windows,16,17
2012,28216,objective-c,windows,8,18
2012,27229,ruby,windows,3,19
2012,25801,swing,windows,1,20
2012,23894,ruby-on-rails,windows,6,21
2012,23428,vb.net,windows,5,22
2012,19934,perl,windows,4,23
2012,19392,asp.net-mvc,windows,27,24
2012,19289,r,windows,1,25
2012,19075,bash,windows,13,26
2012,13463,c++11,windows,4,27
2012,12920,excel,windows,11,28
2012,9971,node.js,windows,3,29
2013,356403,c#,windows,15,1
2013,329986,java,windows,13,2
2013,281656,c++,windows,3,3
2013,222630,php,windows,6,4
2013,210180,javascript,windows,12,5
2013,178767,python,windows,3,6
2013,137213,jquery,windows,16,7
2013,137023,c,windows,5,8
2013,109646,mysql,windows,9,9
2013,106153,android,windows,24,10
2013,104551,html,windows,18,11
2013,75537,.net,windows,15,12
2013,67361,css,windows,22,13
2013,62495,asp.net,windows,27,14
2013,44881,linux,windows,4,15
2013,43583,sql-server,windows,9,16
2013,35385,r,windows,1,17
2013,33070,ruby,windows,7,18
2013,32608,vb.net,windows,5,19
2013,31266,ios,windows,18,20
2013,30416,swing,windows,1,21
2013,29327,ruby-on-rails,windows,7,22
2013,27029,bash,windows,14,23
2013,25180,c++11,windows,4,24
2013,23610,objective-c,windows,8,25
2013,23051,perl,windows,4,26
2013,21455,excel,windows,13,27
2013,21391,asp.net-mvc,windows,30,28
2013,17745,node.js,windows,4,29
2014,322168,java,windows,16,1
2014,310988,c#,windows,14,2
2014,265156,c++,windows,4,3
2014,192229,php,windows,8,4
2014,191705,javascript,windows,17,5
2014,187644,python,windows,3,6
2014,139972,c,windows,5,7
2014,106040,android,windows,27,8
2014,101537,mysql,windows,11,9
2014,101329,jquery,windows,18,10
2014,96102,html,windows,20,11
2014,58449,css,windows,25,12
2014,57296,.net,windows,15,13
2014,47178,asp.net,windows,28,14
2014,46521,sql-server,windows,9,15
2014,45802,linux,windows,5,16
2014,39117,ios,windows,16,17
2014,36876,ruby,windows,6,18
2014,33480,bash,windows,17,19
2014,32409,vb.net,windows,5,20
2014,31845,r,windows,2,21
2014,28886,ruby-on-rails,windows,7,22
2014,28094,c++11,windows,4,23
2014,26018,objective-c,windows,9,24
2014,24582,swing,windows,1,25
2014,22554,excel,windows,13,26
2014,22297,perl,windows,3,27
2014,22281,node.js,windows,4,28
2014,22234,asp.net-mvc,windows,30,29
2015,289200,c#,windows,14,1
2015,284109,java,windows,15,2
2015,244122,c++,windows,4,3
2015,219703,python,windows,3,4
2015,208092,javascript,windows,15,5
2015,188031,php,windows,8,6
2015,150152,c,windows,5,7
2015,100382,mysql,windows,12,8
2015,96637,html,windows,20,9
2015,95585,jquery,windows,18,10
2015,87544,android,windows,27,11
2015,56203,sql-server,windows,7,12
2015,55434,css,windows,24,13
2015,48296,.net,windows,14,14
2015,45704,linux,windows,5,15
2015,41736,r,windows,2,16
2015,39719,asp.net,windows,27,17
2015,34456,bash,windows,16,18
2015,29646,ios,windows,20,19
2015,29323,ruby-on-rails,windows,6,20
2015,29210,node.js,windows,5,21
2015,27834,excel,windows,13,22
2015,27647,ruby,windows,6,23
2015,27297,vb.net,windows,6,24
2015,27084,c++11,windows,4,25
2015,27068,asp.net-mvc,windows,28,26
2015,20260,swing,windows,1,27
2015,18001,perl,windows,4,28
2015,11437,objective-c,windows,9,29
2016,258516,c#,windows,14,1
2016,243490,java,windows,15,2
2016,238871,python,windows,3,3
2016,222337,c++,windows,3,4
2016,203638,javascript,windows,17,5
2016,169578,php,windows,9,6
2016,133907,c,windows,6,7
2016,96501,mysql,windows,12,8
2016,88091,html,windows,22,9
2016,85084,jquery,windows,17,10
2016,84788,android,windows,28,11
2016,55554,sql-server,windows,9,12
2016,49363,css,windows,27,13
2016,43890,r,windows,1,14
2016,41509,linux,windows,5,15
2016,39886,.net,windows,14,16
2016,35398,bash,windows,14,17
2016,35239,node.js,windows,6,18
2016,32715,asp.net,windows,25,19
2016,31746,ios,windows,19,20
2016,31704,excel,windows,13,21
2016,26135,c++11,windows,4,22
2016,25642,vb.net,windows,5,23
2016,22854,ruby,windows,6,24
2016,18675,asp.net-mvc,windows,31,25
2016,18609,ruby-on-rails,windows,7,26
2016,15888,perl,windows,4,27
2016,15565,swing,windows,1,28
2016,9768,objective-c,windows,9,29
2017,283426,python,windows,3,1
2017,233773,c#,windows,12,2
2017,215085,java,windows,14,3
2017,185899,c++,windows,5,4
2017,181658,javascript,windows,18,5
2017,148090,php,windows,9,6
2017,122971,c,windows,6,7
2017,86023,mysql,windows,12,8
2017,74629,android,windows,24,9
2017,74342,html,windows,23,10
2017,64248,jquery,windows,19,11
2017,54516,sql-server,windows,7,12
2017,39283,linux,windows,4,13
2017,37984,r,windows,1,14
2017,37079,excel,windows,12,15
2017,37047,css,windows,30,16
2017,36876,node.js,windows,6,17
2017,35681,bash,windows,11,18
2017,33513,.net,windows,14,19
2017,29620,asp.net,windows,22,20
2017,20295,vb.net,windows,4,21
2017,19381,c++11,windows,4,22
2017,18548,asp.net-mvc,windows,29,23
2017,18529,ios,windows,19,24
2017,18258,ruby,windows,6,25
2017,15025,ruby-on-rails,windows,6,26
2017,12865,perl,windows,2,27
2017,11699,swing,windows,1,28
2017,3738,objective-c,windows,9,29
2008,19955,c#,winforms,6,1
2008,15256,.net,winforms,7,2
2008,6190,asp.net,winforms,12,3
2008,3611,sql-server,winforms,6,4
2008,2296,vb.net,winforms,3,5
2008,1634,php,winforms,12,6
2008,1323,linq,winforms,4,7
2008,1290,python,winforms,16,8
2008,1163,asp.net-mvc,winforms,12,9
2008,953,mysql,winforms,16,10
2009,137002,c#,winforms,2,1
2009,66677,.net,winforms,5,2
2009,39031,asp.net,winforms,13,3
2009,21896,sql-server,winforms,7,4
2009,15613,php,winforms,16,5
2009,12879,vb.net,winforms,2,6
2009,12214,python,winforms,16,7
2009,12193,asp.net-mvc,winforms,14,8
2009,9697,mysql,winforms,18,9
2009,8293,linq,winforms,5,10
2010,212620,c#,winforms,2,1
2010,83094,.net,winforms,4,2
2010,52428,asp.net,winforms,14,3
2010,34016,php,winforms,18,4
2010,24509,sql-server,winforms,7,5
2010,19563,mysql,winforms,23,6
2010,16865,vb.net,winforms,2,7
2010,15877,asp.net-mvc,winforms,16,8
2010,14744,python,winforms,25,9
2010,13586,linq,winforms,4,10
2011,333215,c#,winforms,3,1
2011,111970,.net,winforms,4,2
2011,84229,asp.net,winforms,16,3
2011,52425,php,winforms,22,4
2011,32585,mysql,winforms,24,5
2011,30664,sql-server,winforms,7,6
2011,24805,vb.net,winforms,2,7
2011,20384,linq,winforms,3,8
2011,19214,asp.net-mvc,winforms,20,9
2011,13320,python,winforms,27,10
2012,396917,c#,winforms,3,1
2012,101468,.net,winforms,4,2
2012,84871,asp.net,winforms,15,3
2012,66777,php,winforms,24,4
2012,42916,mysql,winforms,25,5
2012,39021,sql-server,winforms,7,6
2012,29524,vb.net,winforms,2,7
2012,23620,linq,winforms,2,8
2012,23077,asp.net-mvc,winforms,23,9
2012,18169,python,winforms,29,10
2013,470635,c#,winforms,2,1
2013,94498,.net,winforms,3,2
2013,89249,asp.net,winforms,15,3
2013,67699,php,winforms,24,4
2013,55473,mysql,winforms,25,5
2013,55305,sql-server,winforms,6,6
2013,46435,vb.net,winforms,1,7
2013,32151,asp.net-mvc,winforms,21,8
2013,30122,linq,winforms,2,9
2013,18534,python,winforms,31,10
2014,406268,c#,winforms,3,1
2014,70854,.net,winforms,4,2
2014,66965,asp.net,winforms,14,3
2014,53281,sql-server,winforms,6,4
2014,48098,php,winforms,28,5
2014,44837,vb.net,winforms,1,6
2014,40509,mysql,winforms,32,7
2014,34811,asp.net-mvc,winforms,20,8
2014,24961,linq,winforms,2,9
2014,17195,python,winforms,31,10
2015,367397,c#,winforms,6,1
2015,61146,sql-server,winforms,6,2
2015,58370,.net,winforms,7,3
2015,52422,asp.net,winforms,17,4
2015,41808,mysql,winforms,31,5
2015,40431,php,winforms,30,6
2015,36695,vb.net,winforms,1,7
2015,28630,asp.net-mvc,winforms,26,8
2015,22949,linq,winforms,3,9
2015,20480,python,winforms,31,10
2016,334272,c#,winforms,7,1
2016,61086,sql-server,winforms,6,2
2016,48385,.net,winforms,8,3
2016,42884,asp.net,winforms,18,4
2016,42314,mysql,winforms,29,5
2016,38750,php,winforms,26,6
2016,34784,vb.net,winforms,2,7
2016,26870,asp.net-mvc,winforms,24,8
2016,24287,python,winforms,29,9
2016,21627,linq,winforms,3,10
2017,290872,c#,winforms,6,1
2017,53887,sql-server,winforms,8,2
2017,39718,.net,winforms,7,3
2017,35783,asp.net,winforms,16,4
2017,34940,mysql,winforms,30,5
2017,30424,python,winforms,27,6
2017,27020,php,winforms,28,7
2017,26803,vb.net,winforms,2,8
2017,23149,asp.net-mvc,winforms,22,9
2017,18074,linq,winforms,3,10
2008,1422,php,wordpress,14,1
2008,899,javascript,wordpress,22,2
2008,548,html,wordpress,23,3
2008,441,css,wordpress,24,4
2008,392,mysql,wordpress,24,5
2008,334,python,wordpress,24,6
2008,313,jquery,wordpress,21,7
2008,222,sql-server,wordpress,12,8
2008,172,ajax,wordpress,24,9
2009,29520,php,wordpress,8,1
2009,17518,javascript,wordpress,17,2
2009,13656,jquery,wordpress,14,3
2009,10779,html,wordpress,20,4
2009,10062,mysql,wordpress,17,5
2009,8630,css,wordpress,19,6
2009,7207,python,wordpress,24,7
2009,4528,sql-server,wordpress,13,8
2009,3101,ajax,wordpress,20,9
2010,103950,php,wordpress,3,1
2010,59157,javascript,wordpress,12,2
2010,53719,jquery,wordpress,9,3
2010,31951,mysql,wordpress,7,4
2010,31641,html,wordpress,16,5
2010,24597,css,wordpress,16,6
2010,21081,python,wordpress,18,7
2010,9201,ajax,wordpress,22,8
2010,8103,sql-server,wordpress,13,9
2011,209860,php,wordpress,2,1
2011,139534,javascript,wordpress,8,2
2011,129536,jquery,wordpress,5,3
2011,73641,html,wordpress,10,4
2011,69892,mysql,wordpress,6,5
2011,60680,css,wordpress,14,6
2011,25070,python,wordpress,20,7
2011,19209,ajax,wordpress,21,8
2011,12802,sql-server,wordpress,13,9
2011,5,angularjs,wordpress,19,10
2012,303604,php,wordpress,1,1
2012,233118,javascript,wordpress,6,2
2012,216145,jquery,wordpress,5,3
2012,126723,html,wordpress,10,4
2012,106252,mysql,wordpress,4,5
2012,101829,css,wordpress,11,6
2012,33951,python,wordpress,21,7
2012,32031,ajax,wordpress,15,8
2012,13614,sql-server,wordpress,13,9
2012,436,angularjs,wordpress,28,10
2013,397798,php,wordpress,1,1
2013,330697,javascript,wordpress,8,2
2013,294094,jquery,wordpress,5,3
2013,199955,html,wordpress,9,4
2013,155973,css,wordpress,11,5
2013,145988,mysql,wordpress,4,6
2013,51174,python,wordpress,18,7
2013,46315,ajax,wordpress,15,8
2013,19768,sql-server,wordpress,13,9
2013,10226,angularjs,wordpress,27,10
2014,404565,php,wordpress,1,1
2014,368323,javascript,wordpress,6,2
2014,277270,jquery,wordpress,4,3
2014,239360,html,wordpress,7,4
2014,183078,css,wordpress,8,5
2014,151239,mysql,wordpress,4,6
2014,52041,python,wordpress,18,7
2014,47603,ajax,wordpress,13,8
2014,25772,angularjs,wordpress,28,9
2014,22539,sql-server,wordpress,13,10
2015,381853,php,wordpress,1,1
2015,371202,javascript,wordpress,6,2
2015,236405,jquery,wordpress,4,3
2015,227158,html,wordpress,7,4
2015,170873,css,wordpress,8,5
2015,144109,mysql,wordpress,4,6
2015,64046,python,wordpress,16,7
2015,56059,angularjs,wordpress,22,8
2015,46724,ajax,wordpress,12,9
2015,28425,sql-server,wordpress,13,10
2016,368098,javascript,wordpress,7,1
2016,367989,php,wordpress,1,2
2016,217415,html,wordpress,7,3
2016,206550,jquery,wordpress,5,4
2016,158003,css,wordpress,8,5
2016,141150,mysql,wordpress,4,6
2016,58890,python,wordpress,18,7
2016,46056,angularjs,wordpress,27,8
2016,43512,ajax,wordpress,13,9
2016,29589,sql-server,wordpress,11,10
2017,336404,javascript,wordpress,9,1
2017,325862,php,wordpress,1,2
2017,192550,html,wordpress,8,3
2017,171144,jquery,wordpress,5,4
2017,138233,css,wordpress,8,5
2017,123701,mysql,wordpress,5,6
2017,69769,python,wordpress,18,7
2017,39974,ajax,wordpress,13,8
2017,29968,angularjs,wordpress,23,9
2017,26784,sql-server,wordpress,11,10
2008,11446,c#,wpf,16,1
2008,8860,.net,wpf,19,2
2008,3407,asp.net,wpf,23,3
2008,2125,sql-server,wpf,8,4
2008,1375,winforms,wpf,1,5
2008,1235,vb.net,wpf,5,6
2008,871,linq,wpf,7,7
2008,714,asp.net-mvc,wpf,19,8
2008,667,python,wpf,21,9
2009,105073,c#,wpf,13,1
2009,51600,.net,wpf,16,2
2009,26951,asp.net,wpf,21,3
2009,13555,sql-server,wpf,8,4
2009,9722,winforms,wpf,1,5
2009,9624,asp.net-mvc,wpf,19,6
2009,9057,python,wpf,19,7
2009,9004,vb.net,wpf,5,8
2009,7100,linq,wpf,6,9
2010,183364,c#,wpf,12,1
2010,73244,.net,wpf,14,2
2010,40692,asp.net,wpf,21,3
2010,17429,sql-server,wpf,11,4
2010,16146,python,wpf,21,5
2010,14332,asp.net-mvc,wpf,21,6
2010,13662,winforms,wpf,1,7
2010,12604,vb.net,wpf,6,8
2010,12411,linq,wpf,6,9
2011,293362,c#,wpf,10,1
2011,99791,.net,wpf,10,2
2011,64918,asp.net,wpf,24,3
2011,22805,winforms,wpf,1,4
2011,20196,sql-server,wpf,11,5
2011,18718,vb.net,wpf,6,6
2011,18478,linq,wpf,6,7
2011,16370,asp.net-mvc,wpf,24,8
2011,12971,python,wpf,28,9
2012,356624,c#,wpf,8,1
2012,91881,.net,wpf,11,2
2012,65071,asp.net,wpf,23,3
2012,29785,sql-server,wpf,10,4
2012,26975,winforms,wpf,1,5
2012,22204,linq,wpf,5,6
2012,21794,vb.net,wpf,6,7
2012,20338,asp.net-mvc,wpf,26,8
2012,11926,python,wpf,31,9
2013,417117,c#,wpf,7,1
2013,82901,.net,wpf,11,2
2013,64363,asp.net,wpf,25,3
2013,32560,winforms,wpf,1,4
2013,32300,sql-server,wpf,11,5
2013,32217,vb.net,wpf,6,6
2013,27010,linq,wpf,6,7
2013,25937,python,wpf,27,8
2013,25306,asp.net-mvc,wpf,27,9
2014,380319,c#,wpf,5,1
2014,64364,.net,wpf,10,2
2014,51056,asp.net,wpf,25,3
2014,36277,sql-server,wpf,11,4
2014,32050,vb.net,wpf,6,5
2014,26485,asp.net-mvc,wpf,27,6
2014,25646,winforms,wpf,1,7
2014,23100,linq,wpf,6,8
2014,17256,python,wpf,30,9
2015,367597,c#,wpf,5,1
2015,55208,.net,wpf,9,2
2015,45448,asp.net,wpf,22,3
2015,45402,sql-server,wpf,11,4
2015,34834,asp.net-mvc,wpf,20,5
2015,27790,python,wpf,27,6
2015,27488,vb.net,wpf,5,7
2015,22699,winforms,wpf,1,8
2015,22244,linq,wpf,4,9
2016,330298,c#,wpf,8,1
2016,45530,.net,wpf,10,2
2016,40818,sql-server,wpf,10,3
2016,36714,asp.net,wpf,22,4
2016,26174,vb.net,wpf,4,5
2016,25252,asp.net-mvc,wpf,27,6
2016,22255,python,wpf,30,7
2016,21190,linq,wpf,4,8
2016,21087,winforms,wpf,1,9
2017,280239,c#,wpf,8,1
2017,38183,sql-server,wpf,10,2
2017,36934,.net,wpf,10,3
2017,29496,asp.net,wpf,23,4
2017,21244,asp.net-mvc,wpf,26,5
2017,20667,python,wpf,31,6
2017,19201,vb.net,wpf,5,7
2017,16573,winforms,wpf,1,8
2017,16236,linq,wpf,6,9
2008,4593,c#,xaml,27,1
2008,3439,.net,xaml,29,2
2008,1623,wpf,xaml,1,3
2009,55171,c#,xaml,26,1
2009,27755,.net,xaml,29,2
2009,14773,wpf,xaml,1,3
2010,85785,c#,xaml,28,1
2010,35064,.net,xaml,31,2
2010,25102,wpf,xaml,1,3
2011,170438,c#,xaml,24,1
2011,57291,.net,xaml,30,2
2011,41576,wpf,xaml,1,3
2012,218498,c#,xaml,22,1
2012,56685,.net,xaml,26,2
2012,44982,wpf,xaml,1,3
2013,271603,c#,xaml,22,1
2013,55746,wpf,xaml,1,2
2013,51865,.net,xaml,25,3
2014,262546,c#,xaml,20,1
2014,55779,wpf,xaml,1,2
2014,41645,.net,xaml,25,3
2015,237869,c#,xaml,21,1
2015,50587,wpf,xaml,1,2
2015,34171,.net,xaml,25,3
2016,216582,c#,xaml,18,1
2016,45118,wpf,xaml,1,2
2016,28466,.net,xaml,23,3
2017,183975,c#,xaml,18,1
2017,37454,wpf,xaml,1,2
2017,22872,.net,xaml,25,3
2008,1171,c++,xcode,28,1
2008,1010,iphone,xcode,3,2
2008,772,objective-c,xcode,2,3
2008,571,c,xcode,29,4
2008,476,python,xcode,23,5
2008,261,php,xcode,25,6
2008,183,ios,xcode,4,7
2009,26618,iphone,xcode,2,1
2009,20033,c++,xcode,25,2
2009,15571,objective-c,xcode,1,3
2009,9647,c,xcode,26,4
2009,7654,python,xcode,22,5
2009,6842,php,xcode,22,6
2009,1245,ios,xcode,3,7
2010,78420,iphone,xcode,2,1
2010,57035,c++,xcode,22,2
2010,42788,objective-c,xcode,1,3
2010,27082,c,xcode,27,4
2010,25988,php,xcode,22,5
2010,20015,python,xcode,19,6
2010,7602,ios,xcode,3,7
2011,150530,iphone,xcode,2,1
2011,114234,objective-c,xcode,1,2
2011,98656,c++,xcode,23,3
2011,83406,ios,xcode,3,4
2011,58356,php,xcode,21,5
2011,47128,c,xcode,25,6
2011,25055,python,xcode,21,7
2011,95,swift,xcode,1,8
2012,206923,ios,xcode,3,1
2012,154709,objective-c,xcode,1,2
2012,144124,iphone,xcode,2,3
2012,137545,c++,xcode,18,4
2012,96323,php,xcode,18,5
2012,65801,c,xcode,24,6
2012,39554,python,xcode,16,7
2012,151,swift,xcode,1,8
2013,246378,ios,xcode,3,1
2013,163492,objective-c,xcode,1,2
2013,154374,c++,xcode,20,3
2013,93595,iphone,xcode,2,4
2013,75727,php,xcode,22,5
2013,75050,c,xcode,26,6
2013,51547,python,xcode,17,7
2013,158,swift,xcode,1,8
2014,267513,ios,xcode,3,1
2014,162123,objective-c,xcode,1,2
2014,150980,c++,xcode,19,3
2014,77776,c,xcode,23,4
2014,71566,php,xcode,18,5
2014,45967,iphone,xcode,2,6
2014,43377,swift,xcode,1,7
2014,38339,python,xcode,22,8
2015,295688,ios,xcode,3,1
2015,149719,swift,xcode,1,2
2015,137777,c++,xcode,20,3
2015,123939,objective-c,xcode,1,4
2015,89999,c,xcode,22,5
2015,65517,php,xcode,19,6
2015,57372,python,xcode,21,7
2015,38774,iphone,xcode,2,8
2016,258436,ios,xcode,3,1
2016,178262,swift,xcode,1,2
2016,119089,c++,xcode,20,3
2016,82757,objective-c,xcode,2,4
2016,74290,c,xcode,24,5
2016,64997,php,xcode,21,6
2016,41860,python,xcode,24,7
2016,26130,iphone,xcode,2,8
2017,202562,ios,xcode,2,1
2017,159456,swift,xcode,1,2
2017,101620,c++,xcode,17,3
2017,71041,c,xcode,21,4
2017,47692,python,xcode,22,5
2017,47320,php,xcode,24,6
2017,46936,objective-c,xcode,2,7
2017,18517,iphone,xcode,2,8
2008,16723,c#,xml,10,1
2008,12363,.net,xml,12,2
2008,9698,java,xml,3,3
2008,6258,asp.net,xml,11,4
2008,6168,c++,xml,12,5
2008,5418,javascript,xml,4,6
2008,4916,php,xml,2,7
2008,4084,python,xml,3,8
2008,3801,sql-server,xml,5,9
2008,3236,html,xml,7,10
2008,2546,c,xml,16,11
2008,2200,mysql,xml,5,12
2008,2029,css,xml,10,13
2008,1763,vb.net,xml,4,14
2008,1556,linux,xml,6,15
2008,1424,jquery,xml,3,16
2008,1267,linq,xml,5,17
2008,1261,ruby,xml,3,18
2008,1130,asp.net-mvc,xml,13,19
2008,1009,ajax,xml,10,20
2008,946,wpf,xml,2,21
2008,896,ruby-on-rails,xml,2,22
2008,842,eclipse,xml,4,23
